app,profile_id,step,timestamp,action,category,keyword,instruction,screenshot_path,note,I,F,P,C,S,N,FA
BiliBili,bargain_hunter,17,2026-06-07T15:45:58,search_keyword,membership_subscription,VIP,请在搜索框输入“VIP”，点击第一个自然/推荐结果，等待 3 秒后截图。,results\BiliBili\bargain_hunter\20260607_153501\screenshots\step_017.png,,1.0,0.0,1.0,0.0,0.0,0.0,0.0
BiliBili,bargain_hunter,18,2026-06-07T15:46:23,browse_or_scroll_page,,,请在当前页面向下浏览/滑动一次，停留观察 3 秒后截图。,results\BiliBili\bargain_hunter\20260607_153501\screenshots\step_018.png,,1.0,0.0,1.0,0.0,0.0,0.0,0.0
BiliBili,bargain_hunter,19,2026-06-07T15:47:02,search_keyword,membership_subscription,免广告,请在搜索框输入“免广告”，点击第一个自然/推荐结果，等待 3 秒后截图。,results\BiliBili\bargain_hunter\20260607_153501\screenshots\step_019.png,,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BiliBili,bargain_hunter,20,2026-06-07T15:47:31,decision_interface_visit,,,请点击当前屏幕中最明显的决策入口，例如内容详情、会员、订阅、充值、购买、领取优惠等，等待 3 秒后截图。,results\BiliBili\bargain_hunter\20260607_153501\screenshots\step_020.png,,2.0,1.0,0.0,0.0,0.0,0.0,1.0
BiliBili,bargain_hunter,21,2026-06-07T15:47:54,visit_homepage,,,请回到 BiliBili 首页，等待 3 秒后截图。,results\BiliBili\bargain_hunter\20260607_153501\screenshots\step_021.png,,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BiliBili,bargain_hunter,22,2026-06-07T15:48:10,browse_or_scroll_page,,,请在当前页面向下浏览/滑动一次，停留观察 3 秒后截图。,results\BiliBili\bargain_hunter\20260607_153501\screenshots\step_022.png,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BiliBili,bargain_hunter,23,2026-06-07T15:48:28,browse_or_scroll_page,,,请在当前页面向下浏览/滑动一次，停留观察 3 秒后截图。,results\BiliBili\bargain_hunter\20260607_153501\screenshots\step_023.png,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BiliBili,bargain_hunter,24,2026-06-07T15:48:59,search_keyword,knowledge_learning,测评,请在搜索框输入“测评”，点击第一个自然/推荐结果，等待 3 秒后截图。,results\BiliBili\bargain_hunter\20260607_153501\screenshots\step_024.png,,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BiliBili,bargain_hunter,25,2026-06-07T15:49:29,search_keyword,membership_subscription,VIP,请在搜索框输入“VIP”，点击第一个自然/推荐结果，等待 3 秒后截图。,results\BiliBili\bargain_hunter\20260607_153501\screenshots\step_025.png,,1.0,0.0,1.0,0.0,0.0,0.0,0.0
BiliBili,bargain_hunter,26,2026-06-07T15:49:51,search_keyword,knowledge_learning,教程,请在搜索框输入“教程”，点击第一个自然/推荐结果，等待 3 秒后截图。,results\BiliBili\bargain_hunter\20260607_153501\screenshots\step_026.png,,1.0,0.0,1.0,0.0,0.0,0.0,0.0
BiliBili,bargain_hunter,27,2026-06-07T15:50:22,decision_interface_visit,,,请点击当前屏幕中最明显的决策入口，例如内容详情、会员、订阅、充值、购买、领取优惠等，等待 3 秒后截图。,results\BiliBili\bargain_hunter\20260607_153501\screenshots\step_027.png,,2.0,1.0,0.0,1.0,0.0,0.0,1.0
BiliBili,bargain_hunter,28,2026-06-07T15:50:41,browse_or_scroll_page,,,请在当前页面向下浏览/滑动一次，停留观察 3 秒后截图。,results\BiliBili\bargain_hunter\20260607_153501\screenshots\step_028.png,,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BiliBili,bargain_hunter,29,2026-06-07T15:51:02,decision_interface_visit,,,请点击当前屏幕中最明显的决策入口，例如内容详情、会员、订阅、充值、购买、领取优惠等，等待 3 秒后截图。,results\BiliBili\bargain_hunter\20260607_153501\screenshots\step_029.png,,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BiliBili,bargain_hunter,30,2026-06-07T15:51:22,browse_or_scroll_page,,,请在当前页面向下浏览/滑动一次，停留观察 3 秒后截图。,results\BiliBili\bargain_hunter\20260607_153501\screenshots\step_030.png,,1.0,0.0,0.0,0.0,0.0,0.0,0.0
